"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score"
"SL","2018-04-02","81.0","-1.5308","5.9720","Mookie Betts",605141,670950,"null","blocked_ball",,,,,"14","null","R","R","R","MIA","BOS","B","null","null",1,1,2018,"-0.4686","-0.2796","1.5085","-0.2823","null","null","543877.00",2,3,"Top","null","null",,,592407,,"180402_234605","7.6253","-117.4515","-6.6466","-5.8643","24.5386","-33.5823","3.1703","1.4462","null","null","null","80.1570","2046","6.1410",529458,670950,592407,571506,516770,605119,500743,518618,621446,457727,"54.3595","null","null","null","null","null","null","null",17,"3","Slider",1,0,0,1,0,1,0,1
"FF","2018-04-02","91.8","-1.3703","6.1297","Mookie Betts",605141,670950,"null","ball",,,,,"12","null","R","R","R","MIA","BOS","B","null","null",0,1,2018,"-0.6036","1.5554","1.0815","2.7220","null","null","543877.00",2,3,"Top","null","null",,,592407,,"180402_234539","7.4956","-133.2854","-6.0339","-8.9122","31.8345","-12.6208","3.2539","1.5298","null","null","null","91.2110","2228","6.3110",529458,670950,592407,571506,516770,605119,500743,518618,621446,457727,"54.1896","null","null","null","null","null","null","null",17,"2","4-Seam Fastball",1,0,0,1,0,1,0,1
"FF","2018-04-02","91.3","-1.3978","6.0692","Mookie Betts",605141,670950,"null","called_strike",,,,,"6","null","R","R","R","MIA","BOS","S","null","null",0,0,2018,"-0.5731","1.6002","0.7939","2.3353","null","null","543877.00",2,3,"Top","null","null",,,592407,,"180402_234515","6.8105","-132.6226","-6.9836","-8.3768","30.5369","-11.7645","3.2747","1.4880","null","null","null","91.5680","2135","6.7230",529458,670950,592407,571506,516770,605119,500743,518618,621446,457727,"53.7778","null","null","null","null","null","null","null",17,"1","4-Seam Fastball",1,0,0,1,0,1,0,1
"FF","2018-04-02","93.0","-1.4575","6.1665","Mookie Betts",605141,670950,"field_out","hit_into_play",,,,,"2","Mookie Betts pops out to shortstop Miguel Rojas.  ","R","R","R","MIA","BOS","X",6,"popup",3,2,2018,"-0.9899","1.1484","-0.1609","3.1971","null","null","null",0,1,"Top","86.79","124.79",,,592407,,"180402_231201","5.4312","-135.2715","-4.2984","-13.1838","29.0958","-17.5387","3.2332","1.3838","201","93.3","59.6480","92.5290","2068","6.0020",529458,670950,592407,571506,516770,605119,500743,518618,621446,457727,"54.4989","0.022","0.027","0.00",1,0,0,3,1,"6","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-04-02","92.2","-1.3990","6.1597","Mookie Betts",605141,670950,"null","foul",,,,,"9","null","R","R","R","MIA","BOS","S","null","null",3,1,2018,"-0.6027","1.4851","0.3139","1.4682","null","null","null",0,1,"Top","null","null",,,592407,,"180402_231125","5.6349","-133.9260","-9.2480","-8.4343","29.1211","-12.6226","3.2332","1.3838","5","75.0","-18.8174","91.8590","1962","6.2000",529458,670950,592407,571506,516770,605119,500743,518618,621446,457727,"54.3007","null","null","null","null","null","null","null",1,"5","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-04-02","91.4","-1.4445","6.1884","Mookie Betts",605141,670950,"null","called_strike",,,,,"5","null","R","R","R","MIA","BOS","S","null","null",3,0,2018,"-0.7555","1.2854","0.2700","2.1418","null","null","null",0,1,"Top","null","null",,,592407,,"180402_231108","5.9208","-132.8772","-7.0540","-10.1548","27.7617","-15.7443","3.3372","1.5296","null","null","null","91.2620","1982","6.2020",529458,670950,592407,571506,516770,605119,500743,518618,621446,457727,"54.2985","null","null","null","null","null","null","null",1,"4","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-04-02","92.0","-1.4659","6.1940","Mookie Betts",605141,670950,"null","ball",,,,,"12","null","R","R","R","MIA","BOS","B","null","null",2,0,2018,"-0.6485","1.6683","0.0283","3.2764","null","null","null",0,1,"Top","null","null",,,592407,,"180402_231051","5.1823","-133.7528","-5.1405","-8.8802","29.1165","-11.3338","3.0867","1.4252","null","null","null","91.8330","2064","6.2610",529458,670950,592407,571506,516770,605119,500743,518618,621446,457727,"54.2395","null","null","null","null","null","null","null",1,"3","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-04-02","91.0","-1.4152","6.2001","Mookie Betts",605141,670950,"null","ball",,,,,"13","null","R","R","R","MIA","BOS","B","null","null",1,0,2018,"-0.7585","1.4743","-1.0591","2.3137","null","null","null",0,1,"Top","null","null",,,592407,,"180402_231036","2.5104","-132.3980","-6.9731","-9.4179","28.8501","-13.6372","3.2958","1.5300","null","null","null","90.8310","2053","6.2430",529458,670950,592407,571506,516770,605119,500743,518618,621446,457727,"54.2578","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-04-02","91.0","-1.5316","6.1925","Mookie Betts",605141,670950,"null","ball",,,,,"14","null","R","R","R","MIA","BOS","B","null","null",0,0,2018,"-0.9654","1.6297","0.8916","0.9208","null","null","null",0,1,"Top","null","null",,,592407,,"180402_231019","8.0834","-131.7985","-10.5926","-13.0187","31.7910","-11.1867","3.2913","1.5255","null","null","null","89.8940","2254","6.1810",529458,670950,592407,571506,516770,605119,500743,518618,621446,457727,"54.3199","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0
"SL","2018-04-01","84.6","-0.2713","6.7567","Mookie Betts",605141,630023,"field_out","hit_into_play",,,,,"6","Mookie Betts grounds out, third baseman Matt Duffy to first baseman Brad Miller.  ","R","R","R","TB","BOS","X",5,"ground_ball",2,1,2018,"-0.1373","0.5313","0.2804","2.4597","null","null","null",2,8,"Top","103.36","167.17",,,"null",,"180401_195903","1.5423","-123.0321","-4.6313","-1.6900","25.8939","-26.1710","3.2850","1.4870","19","72.3","-5.9800","83.7070","2104","5.8700",529445,"null","null","null","null","null","null","null","null","null","54.6279","0.086","0.094","0.00",1,0,0,2,65,"4","Slider",1,2,2,1,2,1,2,1
"SL","2018-04-01","85.5","-0.2741","6.5857","Mookie Betts",605141,630023,"null","called_strike",,,,,"9","null","R","R","R","TB","BOS","S","null","null",2,0,2018,"0.0368","0.6821","0.5311","1.6489","null","null","null",2,8,"Top","null","null",,,"null",,"180401_195839","1.8116","-124.3149","-6.6481","0.0104","25.0711","-24.0972","3.2602","1.4533","null","null","null","84.9010","2460","5.9570",529445,"null","null","null","null","null","null","null","null","null","54.5412","null","null","null","null","null","null","null",65,"3","Slider",1,2,2,1,2,1,2,1
"SL","2018-04-01","83.1","-0.3604","6.6969","Mookie Betts",605141,630023,"null","ball",,,,,"11","null","R","R","R","TB","BOS","B","null","null",1,0,2018,"0.1592","0.7556","-1.1466","3.6493","null","null","null",2,8,"Top","null","null",,,"null",,"180401_195815","-2.0856","-120.9929","-1.9553","1.9395","23.7042","-24.7711","3.2602","1.4117","null","null","null","82.3370","2245","5.7530",529445,"null","null","null","null","null","null","null","null","null","54.7450","null","null","null","null","null","null","null",65,"2","Slider",1,2,2,1,2,1,2,1
"SI","2018-04-01","94.6","-0.3296","6.5364","Mookie Betts",605141,630023,"null","ball",,,,,"14","null","R","R","R","TB","BOS","B","null","null",0,0,2018,"-1.4354","0.5363","1.7952","1.8744","null","null","null",2,8,"Top","null","null",,,"null",,"180401_195752","8.7413","-137.2991","-7.6210","-20.1329","31.4658","-23.8732","3.2602","1.4949","null","null","null","94.4000","2367","6.3950",529445,"null","null","null","null","null","null","null","null","null","54.1034","null","null","null","null","null","null","null",65,"1","Sinker",1,2,2,1,2,1,2,1
"FS","2018-04-01","85.1","-0.1013","6.8134","Mookie Betts",605141,630023,"hit_by_pitch","hit_by_pitch",,,,,"11","Mookie Betts hit by pitch.    Jackie Bradley to 3rd.    Brock Holt to 2nd.  ","R","R","R","TB","BOS","B","null","null",0,2,2018,"-0.6830","0.2270","-2.7955","3.9241","null","598265.00","571788.00",1,6,"Top","null","null",,,467092,,"180401_191722","-4.9329","-123.8400","-0.9200","-5.9344","24.2492","-29.9395","3.2850","1.4870","null","null","null","84.4000","868","5.7830",529445,630023,467092,543543,621563,622110,588751,605480,595281,460576,"54.7149","null","null","0.70",1,0,0,"null",48,"3","Split Finger",1,1,1,1,1,1,1,1
"SI","2018-04-01","93.5","-0.1284","6.6347","Mookie Betts",605141,630023,"null","foul",,,,,"13","null","R","R","R","TB","BOS","S","null","null",0,1,2018,"-1.4540","1.0725","-1.3158","2.0251","null","598265.00","571788.00",1,6,"Top","null","null",,,467092,,"180401_191540","0.1662","-135.9029","-8.4645","-18.0026","32.9384","-17.1017","3.2850","1.4870","null","null","null","93.3460","2383","6.5010",529445,630023,467092,543543,621563,622110,588751,605480,595281,460576,"53.9974","null","null","null","null","null","null","null",48,"2","Sinker",1,1,1,1,1,1,1,1
"SL","2018-04-01","86.3","-0.3753","6.7540","Mookie Betts",605141,630023,"null","called_strike",,,,,"4","null","R","R","R","TB","BOS","S","null","null",0,0,2018,"-0.4039","0.8499","-0.2962","2.4752","null","598265.00","571788.00",1,6,"Top","null","null",,,467092,,"180401_191509","1.0038","-125.5764","-5.6920","-4.4629","24.3255","-22.3017","3.2850","1.4870","null","null","null","86.3550","2289","6.2270",529445,630023,467092,543543,621563,622110,588751,605480,595281,460576,"54.2706","null","null","null","null","null","null","null",48,"1","Slider",1,1,1,1,1,1,1,1
"FF","2018-04-01","90.8","-1.5265","6.3473","Mookie Betts",605141,607188,"single","hit_into_play_no_out",,,,,"2","Mookie Betts singles on a sharp ground ball to center fielder Kevin Kiermaier, deflected by second baseman Joey Wendle.  ","R","R","R","TB","BOS","X",4,"ground_ball",0,1,2018,"0.2754","1.5596","0.1877","2.8268","null","null","null",0,5,"Top","109.42","93.28",,,467092,,"180401_183608","3.6726","-131.8760","-6.0458","2.3024","30.0312","-13.2826","3.2603","1.4118","141","103.9","7.0320","89.6150","2057","5.8250",529445,607188,467092,543543,621563,622110,588751,605480,595281,460576,"54.6732","0.672","0.637","0.90",1,1,0,4,36,"2","4-Seam Fastball",1,0,0,1,0,1,0,1
"SL","2018-04-01","79.5","-1.8534","6.2231","Mookie Betts",605141,607188,"null","foul",,,,,"7","null","R","R","R","TB","BOS","S","null","null",0,0,2018,"0.3267","-0.0010","-0.3817","1.7444","null","null","null",0,5,"Top","null","null",,,467092,,"180401_183542","2.5976","-115.7293","-3.0614","2.4069","20.5721","-31.8805","3.2603","1.4118","3","75.6","-32.7647","78.6870","1947","5.5890",529445,607188,467092,543543,621563,622110,588751,605480,595281,460576,"54.9086","null","null","null","null","null","null","null",36,"1","Slider",1,0,0,1,0,1,0,1
"CU","2018-04-01","72.6","-1.8331","6.2399","Mookie Betts",605141,607188,"hit_by_pitch","hit_by_pitch",,,,,"11","Mookie Betts hit by pitch.  ","R","R","R","TB","BOS","B","null","null",0,0,2018,"0.8280","-0.8463","-1.9766","4.1009","null","null","null",0,3,"Top","null","null",,,467092,,"180401_175830","-1.6461","-105.4569","4.5012","6.3120","18.2671","-39.3679","3.2850","1.4870","null","null","null","71.6250","2024","5.6770",529445,607188,467092,543543,621563,622110,588751,605480,595281,460576,"54.8207","null","null","0.70",1,0,0,"null",19,"1","Curveball",1,0,0,1,0,1,0,1
"FF","2018-04-01","91.5","-1.6629","6.3977","Mookie Betts",605141,607188,"single","hit_into_play_no_out",,,,,"2","Mookie Betts singles on a line drive to right fielder Carlos Gomez.  ","R","R","R","TB","BOS","X","null","line_drive",3,2,2018,"-0.0952","1.5104","-0.0373","3.1165","null","null","null",0,1,"Top","148.20","125.57",,,"null",,"180401_171245","4.2659","-133.0830","-5.5407","-2.0504","29.3212","-13.5823","3.2603","1.4118","null","90.0","15.0000","null","2119","5.8731",529445,"null","null","null","null","null","null","null","null","null","54.6254","0.865","0.847","0.90",1,1,0,4,1,"8","4-Seam Fastball",0,0,0,0,0,0,0,0
"FS","2018-04-01","81.3","-1.7002","6.3272","Mookie Betts",605141,607188,"null","ball",,,,,"11","null","R","R","R","TB","BOS","B","null","null",2,2,2018,"-0.8009","0.9078","-1.1309","4.3498","null","null","null",0,1,"Top","null","null",,,"null",,"180401_171224","2.7073","-118.1858","0.5258","-7.7754","23.7775","-24.3620","3.2603","1.3702","null","null","null","null","984","5.3892",529445,"null","null","null","null","null","null","null","null","null","55.1093","null","null","null","null","null","null","null",1,"7","Split Finger",0,0,0,0,0,0,0,0
"FF","2018-04-01","92.1","-1.5641","6.4074","Mookie Betts",605141,607188,"null","foul",,,,,"14","null","R","R","R","TB","BOS","S","null","null",2,2,2018,"0.3248","1.5679","1.2407","2.0384","null","null","null",0,1,"Top","null","null",,,"null",,"180401_171206","6.3507","-133.6149","-8.4283","2.3618","30.2931","-12.1689","3.2603","1.4118","null","null","null","null","2084","5.7956",529445,"null","null","null","null","null","null","null","null","null","54.7029","null","null","null","null","null","null","null",1,"6","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-04-01","91.6","-1.6174","6.4162","Mookie Betts",605141,607188,"null","foul",,,,,"14","null","R","R","R","TB","BOS","S","null","null",2,2,2018,"0.1949","1.4933","1.0618","2.0549","null","null","null",0,1,"Top","null","null",,,"null",,"180401_171143","6.2987","-132.9623","-8.1954","0.8169","30.6728","-13.1385","3.2603","1.4118","null","null","null","null","2026","5.9977",529445,"null","null","null","null","null","null","null","null","null","54.5008","null","null","null","null","null","null","null",1,"5","4-Seam Fastball",0,0,0,0,0,0,0,0
"SL","2018-04-01","81.9","-1.8484","6.2400","Mookie Betts",605141,607188,"null","ball",,,,,"14","null","R","R","R","TB","BOS","B","null","null",1,2,2018,"0.4591","0.0854","0.0201","0.6304","null","null","null",0,1,"Top","null","null",,,"null",,"180401_171119","3.3052","-118.9915","-6.1775","3.6391","21.7395","-30.5045","3.2603","1.4951","null","null","null","null","2035","5.4580",529445,"null","null","null","null","null","null","null","null","null","55.0405","null","null","null","null","null","null","null",1,"4","Slider",0,0,0,0,0,0,0,0
"SL","2018-04-01","80.9","-1.7943","6.2469","Mookie Betts",605141,607188,"null","foul",,,,,"14","null","R","R","R","TB","BOS","S","null","null",1,1,2018,"0.4881","0.1700","0.1872","0.9081","null","null","null",0,1,"Top","null","null",,,"null",,"180401_171057","3.4575","-117.4716","-5.4168","3.6568","24.0184","-29.8256","3.2603","1.4118","null","null","null","null","1987","5.5055",529445,"null","null","null","null","null","null","null","null","null","54.9930","null","null","null","null","null","null","null",1,"3","Slider",0,0,0,0,0,0,0,0
"FF","2018-04-01","92.3","-1.5893","6.4141","Mookie Betts",605141,607188,"null","called_strike",,,,,"5","null","R","R","R","TB","BOS","S","null","null",1,0,2018,"-0.1424","1.5284","0.2438","2.1754","null","null","null",0,1,"Top","null","null",,,"null",,"180401_171042","4.9327","-134.0327","-8.1210","-2.8366","31.2802","-12.4381","3.2603","1.4951","null","null","null","null","2043","6.0048",529445,"null","null","null","null","null","null","null","null","null","54.4937","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0
"FF","2018-04-01","91.8","-1.6716","6.4338","Mookie Betts",605141,607188,"null","ball",,,,,"11","null","R","R","R","TB","BOS","B","null","null",0,0,2018,"-0.2886","1.6559","-0.5677","3.8560","null","null","null",0,1,"Top","null","null",,,"null",,"180401_171026","3.3780","-133.4305","-4.1022","-4.1591","31.1193","-12.1324","3.3019","1.4534","null","null","null","null","1993","5.8900",529445,"null","null","null","null","null","null","null","null","null","54.6085","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0
"FT","2018-03-31","92.2","-1.8806","6.1272","Mookie Betts",605141,475054,"walk","ball",,,,,"11","Mookie Betts walks.  ","R","R","R","TB","BOS","B","null","null",3,1,2018,"-1.1454","0.6244","-1.4485","3.0355","null","null","null",0,9,"Top","null","null",,,491696,,"180401_011307","3.5466","-134.2485","-3.3772","-14.4835","28.6976","-24.1952","3.3065","1.5145","null","null","null","91.9400","2318","6.0690",529430,475054,491696,543543,621563,622110,588751,605480,595281,460576,"54.4290","null","null","0.70",1,0,0,"null",71,"5","2-Seam Fastball",2,3,3,2,3,2,3,2
"SL","2018-03-31","80.5","-2.3106","5.7729","Mookie Betts",605141,475054,"null","ball",,,,,"14","null","R","R","R","TB","BOS","B","null","null",2,1,2018,"2.1600","0.4934","1.1883","2.4393","null","null","null",0,9,"Top","null","null",,,491696,,"180401_011243","3.6915","-116.9110","-1.4739","18.3422","26.5390","-27.7464","3.4044","1.5733","null","null","null","79.0680","2770","5.8650",529430,475054,491696,543543,621563,622110,588751,605480,595281,460576,"54.6326","null","null","null","null","null","null","null",71,"4","Slider",2,3,3,2,3,2,3,2
"FT","2018-03-31","91.9","-1.7720","6.1075","Mookie Betts",605141,475054,"null","called_strike",,,,,"1","null","R","R","R","TB","BOS","S","null","null",2,0,2018,"-1.2772","0.7691","-0.3798","2.9500","null","null","null",0,9,"Top","null","null",,,491696,,"180401_011221","6.2295","-133.5828","-3.7560","-16.4832","29.4894","-22.4822","3.1889","1.4949","null","null","null","91.3350","2277","6.0630",529430,475054,491696,543543,621563,622110,588751,605480,595281,460576,"54.4350","null","null","null","null","null","null","null",71,"3","2-Seam Fastball",2,3,3,2,3,2,3,2
"FT","2018-03-31","90.7","-1.9112","6.1083","Mookie Betts",605141,475054,"null","ball",,,,,"11","null","R","R","R","TB","BOS","B","null","null",1,0,2018,"-1.2759","0.6901","-2.1077","2.8998","null","null","null",0,9,"Top","null","null",,,491696,,"180401_011200","2.1960","-132.0702","-3.5451","-15.2307","28.5171","-23.6601","3.3065","1.5733","null","null","null","90.3130","2248","6.0460",529430,475054,491696,543543,621563,622110,588751,605480,595281,460576,"54.4521","null","null","null","null","null","null","null",71,"2","2-Seam Fastball",2,3,3,2,3,2,3,2
"SL","2018-03-31","80.1","-2.0316","5.9688","Mookie Betts",605141,475054,"null","ball",,,,,"14","null","R","R","R","TB","BOS","B","null","null",0,0,2018,"2.0891","-0.0631","1.9725","1.3283","null","null","null",0,9,"Top","null","null",,,491696,,"180401_011139","4.9148","-116.3644","-3.2233","17.1627","26.5468","-32.2898","3.3065","1.5145","null","null","null","78.4850","2714","5.7400",529430,475054,491696,543543,621563,622110,588751,605480,595281,460576,"54.7577","null","null","null","null","null","null","null",71,"1","Slider",2,3,3,2,3,2,3,2
"CH","2018-03-31","80.7","2.8826","5.6076","Mookie Betts",605141,642232,"field_out","hit_into_play",,,,,"6","Mookie Betts lines out sharply to left fielder Mallex Smith.  ","R","R","L","TB","BOS","X",7,"line_drive",1,0,2018,"1.4569","0.5211","0.4241","2.3813","null","null","null",0,7,"Top","56.79","89.66",,,491696,,"180401_001808","-8.0988","-117.0585","-1.4111","14.7219","23.0872","-27.4514","3.2869","1.4361","305","104.0","16.1780","79.6850","1833","5.8630",529430,642232,491696,543543,621563,622110,588751,605480,595281,460576,"54.6347","0.559","0.655","0.00",1,0,0,5,53,"2","Changeup",1,3,3,1,3,1,3,1
